start,odd_start,compressed_length,exponent_word,exponent_sum,exponent_mean,exponent_one_count,exponent_one_ratio,net_log2_factor,max_odd_value
690,345,45,2 1 4 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,80,1.777778,25,0.555556,-8.676687,3077
691,691,45,1 3 4 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,81,1.800000,25,0.555556,-9.676687,3077
692,173,9,3 2 2 4 1 1 2 3 4,22,2.444444,2,0.222222,-7.735337,173
693,693,9,5 2 2 4 1 1 2 3 4,24,2.666667,2,0.222222,-9.735337,693
694,347,45,1 2 1 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,80,1.777778,26,0.577778,-8.676687,3077
695,695,45,1 1 3 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,81,1.800000,26,0.577778,-9.676687,3077
696,87,9,1 1 4 4 1 1 2 3 4,21,2.333333,4,0.444444,-6.735337,197
697,697,45,2 1 2 3 3 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,81,1.800000,24,0.533333,-9.676687,3077
698,349,9,3 1 4 4 1 1 2 3 4,23,2.555556,3,0.333333,-8.735337,349
699,699,21,1 2 1 3 1 2 1 3 2 1 3 1 1 3 4 1 3 1 2 3 4,43,2.047619,9,0.428571,-9.715787,1181
700,175,28,1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,52,1.857143,16,0.571429,-7.621050,3077
701,701,28,3 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,54,1.928571,15,0.535714,-9.621050,3077
702,351,28,1 1 1 1 5 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,53,1.892857,17,0.607143,-8.621050,3077
703,703,62,1 1 1 1 1 2 2 1 1 1 1 1 2 1 2 2 1 1 3 4 1 1 1 2 1 1 1 1 2 1 1 2 1 1 3 2 3 1 1 2 1 1 1 5 1 1 1 1 4 2 6 3 1 2 1 4 1 3 1 2 3 4,108,1.741935,37,0.596774,-9.732325,83501
704,11,4,1 2 3 4,10,2.500000,1,0.250000,-3.660150,17
705,705,9,2 2 3 6 1 1 2 3 4,24,2.666667,2,0.222222,-9.735337,705
706,353,45,2 2 1 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,80,1.777778,25,0.555556,-8.676687,3077
707,707,45,1 4 1 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,81,1.800000,26,0.577778,-9.676687,3077
708,177,9,2 4 2 1 3 1 2 3 4,22,2.444444,2,0.222222,-7.735337,177
709,709,9,4 4 2 1 3 1 2 3 4,24,2.666667,2,0.222222,-9.735337,709
710,355,9,1 6 2 1 3 1 2 3 4,23,2.555556,3,0.333333,-8.735337,533
711,711,21,1 1 2 2 4 2 1 1 1 1 1 1 2 4 3 3 3 1 2 3 4,43,2.047619,9,0.428571,-9.715787,1601
712,89,9,2 1 4 1 3 1 2 3 4,21,2.333333,3,0.333333,-6.735337,101
713,713,6,2 1 1 5 2 8,19,3.166667,2,0.333333,-9.490225,1205
714,357,9,4 1 4 1 3 1 2 3 4,23,2.555556,3,0.333333,-8.735337,357
715,715,6,1 2 4 1 1 10,19,3.166667,3,0.500000,-9.490225,1073
716,179,9,1 3 4 1 3 1 2 3 4,22,2.444444,3,0.333333,-7.735337,269
717,717,9,3 3 4 1 3 1 2 3 4,24,2.666667,2,0.222222,-9.735337,717
718,359,16,1 1 2 1 1 1 1 4 2 2 4 3 1 1 5 4,34,2.125000,8,0.500000,-8.640600,3077
719,719,16,1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,35,2.187500,8,0.500000,-9.640600,3077
720,45,4,3 2 3 4,12,3.000000,0,0.000000,-5.660150,45
721,721,14,2 3 1 2 4 1 2 2 4 1 1 2 3 4,32,2.285714,4,0.285714,-9.810525,721
722,361,14,2 1 1 1 6 1 2 2 4 1 1 2 3 4,31,2.214286,6,0.428571,-8.810525,917
723,723,14,1 3 1 1 6 1 2 2 4 1 1 2 3 4,32,2.285714,6,0.428571,-9.810525,1085
724,181,4,5 2 3 4,14,3.500000,0,0.000000,-7.660150,181
725,725,4,7 2 3 4,16,4.000000,0,0.000000,-9.660150,725
726,363,14,1 2 2 1 3 3 2 2 4 1 1 2 3 4,31,2.214286,4,0.285714,-8.810525,545
727,727,14,1 1 4 1 3 3 2 2 4 1 1 2 3 4,32,2.285714,5,0.357143,-9.810525,1637
728,91,33,1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,59,1.787879,19,0.575758,-6.696237,3077
729,729,9,2 1 5 3 3 1 2 3 4,24,2.666667,2,0.222222,-9.735337,821
730,365,33,3 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,61,1.848485,18,0.545455,-8.696237,3077
731,731,50,1 2 1 1 3 1 1 3 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,89,1.780000,29,0.580000,-9.751875,3077
732,183,33,1 1 3 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,60,1.818182,19,0.575758,-7.696237,3077
733,733,33,3 1 3 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,62,1.878788,18,0.545455,-9.696237,3077
734,367,14,1 1 1 2 1 5 1 4 4 1 1 2 3 4,31,2.214286,7,0.500000,-8.810525,1397
735,735,14,1 1 1 1 3 5 1 4 4 1 1 2 3 4,32,2.285714,7,0.500000,-9.810525,3725
736,23,4,1 1 5 4,11,2.750000,2,0.500000,-4.660150,53
737,737,50,2 2 1 1 1 1 2 1 2 2 5 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,89,1.780000,27,0.540000,-9.751875,3077
738,369,4,2 6 3 4,15,3.750000,0,0.000000,-8.660150,369
739,739,4,1 8 3 4,16,4.000000,1,0.250000,-9.660150,1109
740,185,14,2 1 2 3 1 2 1 4 1 3 1 2 3 4,30,2.142857,5,0.357143,-7.810525,209
741,741,14,4 1 2 3 1 2 1 4 1 3 1 2 3 4,32,2.285714,5,0.357143,-9.810525,741
742,371,14,1 3 2 3 1 2 1 4 1 3 1 2 3 4,31,2.214286,5,0.357143,-8.810525,557
743,743,33,1 1 2 1 1 2 1 1 2 2 1 2 1 2 4 3 1 1 1 2 1 1 1 1 4 2 2 4 3 1 1 5 4,62,1.878788,17,0.515152,-9.696237,4769
744,93,4,3 1 5 4,13,3.250000,1,0.250000,-6.660150,93
745,745,31,2 1 1 1 2 2 1 1 2 1 4 2 1 2 1 2 2 2 1 1 1 6 1 2 2 4 1 1 2 3 4,59,1.903226,14,0.451613,-9.866162,2693
746,373,4,5 1 5 4,15,3.750000,1,0.250000,-8.660150,373
747,747,14,1 2 2 1 1 3 6 2 1 3 1 2 3 4,32,2.285714,5,0.357143,-9.810525,1421
748,187,14,1 2 1 3 1 1 3 4 1 3 1 2 3 4,30,2.142857,6,0.428571,-7.810525,317
749,749,14,3 2 1 3 1 1 3 4 1 3 1 2 3 4,32,2.285714,5,0.357143,-9.810525,749
750,375,14,1 1 3 3 1 1 3 4 1 3 1 2 3 4,31,2.214286,6,0.428571,-8.810525,845
751,751,50,1 1 1 2 1 1 1 2 1 3 1 1 7 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,89,1.780000,31,0.620000,-9.751875,7229
752,47,38,1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,66,1.736842,22,0.578947,-5.771425,3077
753,753,4,2 5 5 4,16,4.000000,0,0.000000,-9.660150,753
754,377,21,2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,42,2.000000,11,0.523810,-8.715787,3077
755,755,21,1 3 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,43,2.047619,11,0.523810,-9.715787,3077
756,189,38,3 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,68,1.789474,21,0.552632,-7.771425,3077
757,757,38,5 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,70,1.842105,21,0.552632,-9.771425,3077
758,379,19,1 2 1 2 2 2 1 1 1 6 1 2 2 4 1 1 2 3 4,39,2.052632,8,0.421053,-8.885712,917
759,759,19,1 1 3 2 2 2 1 1 1 6 1 2 2 4 1 1 2 3 4,40,2.105263,8,0.421053,-9.885712,1709
760,95,38,1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,67,1.763158,23,0.605263,-6.771425,3077
761,761,9,2 1 2 1 4 5 2 3 4,24,2.666667,2,0.222222,-9.735337,965
762,381,38,3 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,69,1.815789,22,0.578947,-8.771425,3077
763,763,55,1 2 1 2 1 1 2 2 2 1 1 6 2 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,97,1.763636,30,0.545455,-9.827062,3077
764,191,14,1 1 1 1 1 2 4 3 3 3 1 2 3 4,30,2.142857,6,0.428571,-7.810525,1457
765,765,14,3 1 1 1 1 2 4 3 3 3 1 2 3 4,32,2.285714,5,0.357143,-9.810525,1457
766,383,14,1 1 1 1 1 1 6 3 3 3 1 2 3 4,31,2.214286,7,0.500000,-8.810525,4373
767,767,19,1 1 1 1 1 1 1 2 2 7 3 2 2 4 1 1 2 3 4,40,2.105263,9,0.473684,-9.885712,13121
768,3,2,1 4,5,2.500000,1,0.500000,-1.830075,5
769,769,9,2 2 2 4 3 1 1 5 4,24,2.666667,2,0.222222,-9.735337,769
770,385,9,2 2 2 1 5 1 1 5 4,23,2.555556,3,0.333333,-8.735337,385
771,771,9,1 4 2 1 5 1 1 5 4,24,2.666667,4,0.444444,-9.735337,1157
772,193,43,2 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,76,1.767442,23,0.534884,-7.846612,3077
773,773,43,4 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,78,1.813953,23,0.534884,-9.846612,3077
774,387,43,1 4 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,77,1.790698,24,0.558140,-8.846612,3077
775,775,55,1 1 2 3 1 2 2 1 1 1 1 2 1 2 2 5 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,97,1.763636,30,0.545455,-9.827062,3077
776,97,43,2 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,75,1.744186,24,0.558140,-6.846612,3077
777,777,9,2 1 1 2 2 1 8 3 4,24,2.666667,3,0.333333,-9.735337,1313
778,389,43,4 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,77,1.790698,24,0.558140,-8.846612,3077
779,779,19,1 2 3 2 1 1 3 2 3 1 2 1 4 1 3 1 2 3 4,40,2.105263,7,0.368421,-9.885712,1169
780,195,43,1 4 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,76,1.767442,25,0.581395,-7.846612,3077
781,781,43,3 4 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,78,1.813953,24,0.558140,-9.846612,3077
782,391,43,1 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,77,1.790698,25,0.581395,-8.846612,3077
783,783,43,1 1 1 8 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,78,1.813953,26,0.604651,-9.846612,3077
784,49,7,2 4 1 1 2 3 4,17,2.428571,2,0.285714,-5.905262,49
785,785,43,2 3 3 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,78,1.813953,23,0.534884,-9.846612,3077
786,393,19,2 1 1 2 1 3 2 1 3 1 1 3 4 1 3 1 2 3 4,39,2.052632,8,0.421053,-8.885712,749
787,787,19,1 3 1 2 1 3 2 1 3 1 1 3 4 1 3 1 2 3 4,40,2.105263,8,0.421053,-9.885712,1181
788,197,7,4 4 1 1 2 3 4,19,2.714286,2,0.285714,-7.905262,197
789,789,7,6 4 1 1 2 3 4,21,3.000000,2,0.285714,-9.905262,789
790,395,26,1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,50,1.923077,14,0.538462,-8.790975,3077
791,791,26,1 1 5 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,51,1.961538,15,0.576923,-9.790975,3077
792,99,7,1 6 1 1 2 3 4,18,2.571429,3,0.428571,-6.905262,149
793,793,26,2 1 3 1 1 1 3 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,51,1.961538,14,0.538462,-9.790975,3077
794,397,7,3 6 1 1 2 3 4,20,2.857143,2,0.285714,-8.905262,397
795,795,36,1 2 1 1 1 1 1 1 3 1 3 2 1 1 1 3 3 1 1 1 1 1 1 1 2 2 7 3 2 2 4 1 1 2 3 4,67,1.861111,20,0.555556,-9.941350,13121
796,199,43,1 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,76,1.767442,25,0.581395,-7.846612,3077
797,797,43,3 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,78,1.813953,24,0.558140,-9.846612,3077
798,399,43,1 1 1 4 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,77,1.790698,26,0.604651,-8.846612,3077
799,799,24,1 1 1 1 2 3 1 3 2 2 2 1 1 1 6 1 2 2 4 1 1 2 3 4,48,2.000000,11,0.458333,-9.960900,4049
800,25,7,2 1 3 1 2 3 4,16,2.285714,2,0.285714,-4.905262,29
801,801,19,2 2 1 4 1 1 1 1 1 1 2 4 3 3 3 1 2 3 4,40,2.105263,8,0.421053,-9.885712,1457
802,401,4,2 3 2 8,15,3.750000,0,0.000000,-8.660150,401
803,803,4,1 5 2 8,16,4.000000,1,0.250000,-9.660150,1205
804,201,4,2 1 1 10,14,3.500000,2,0.500000,-7.660150,341
805,805,4,4 1 1 10,16,4.000000,2,0.500000,-9.660150,805
806,403,4,1 3 1 10,15,3.750000,2,0.500000,-8.660150,605
807,807,24,1 1 2 1 3 1 1 1 1 1 1 1 2 2 7 3 2 2 4 1 1 2 3 4,48,2.000000,12,0.500000,-9.960900,13121
808,101,7,4 1 3 1 2 3 4,18,2.571429,2,0.285714,-6.905262,101
809,809,14,2 1 1 1 1 4 2 2 4 3 1 1 5 4,32,2.285714,6,0.428571,-9.810525,3077
810,405,7,6 1 3 1 2 3 4,20,2.857143,2,0.285714,-8.905262,405
811,811,48,1 2 2 3 2 2 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,86,1.791667,24,0.500000,-9.921800,3077
812,203,12,1 2 4 1 2 2 4 1 1 2 3 4,27,2.250000,4,0.333333,-7.980450,305
813,813,12,3 2 4 1 2 2 4 1 1 2 3 4,29,2.416667,3,0.250000,-9.980450,813
814,407,12,1 1 6 1 2 2 4 1 1 2 3 4,28,2.333333,5,0.416667,-8.980450,917
815,815,48,1 1 1 2 2 3 4 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,86,1.791667,26,0.541667,-9.921800,3077
816,51,7,1 3 3 1 2 3 4,17,2.428571,2,0.285714,-5.905262,77
817,817,12,2 4 1 3 2 2 4 1 1 2 3 4,29,2.416667,3,0.250000,-9.980450,817
818,409,12,2 1 3 3 2 2 4 1 1 2 3 4,28,2.333333,3,0.250000,-8.980450,461
819,819,12,1 3 3 3 2 2 4 1 1 2 3 4,29,2.416667,3,0.250000,-9.980450,1229
820,205,7,3 3 3 1 2 3 4,19,2.714286,1,0.142857,-7.905262,205
821,821,7,5 3 3 1 2 3 4,21,3.000000,1,0.142857,-9.905262,821
822,411,48,1 2 1 1 1 3 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,85,1.770833,28,0.583333,-8.921800,3077
823,823,48,1 1 3 1 1 3 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,86,1.791667,28,0.583333,-9.921800,3077
824,103,31,1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,56,1.806452,18,0.580645,-6.866162,3077
825,825,48,2 1 2 2 1 2 3 3 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,86,1.791667,25,0.520833,-9.921800,3077
826,413,31,3 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,58,1.870968,17,0.548387,-8.866162,3077
827,827,12,1 2 1 5 1 4 4 1 1 2 3 4,29,2.416667,5,0.416667,-9.980450,1397
828,207,31,1 1 1 3 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,57,1.838710,18,0.580645,-7.866162,3077
829,829,31,3 1 1 3 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,59,1.903226,17,0.548387,-9.866162,3077
830,415,48,1 1 1 1 2 1 2 2 5 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,85,1.770833,27,0.562500,-8.921800,3077
831,831,48,1 1 1 1 1 3 2 2 5 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,86,1.791667,27,0.562500,-9.921800,6317
832,13,2,3 4,7,3.500000,0,0.000000,-3.830075,13
833,833,7,2 2 7 1 2 3 4,21,3.000000,1,0.142857,-9.905262,833
834,417,48,2 2 1 2 2 1 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,85,1.770833,26,0.541667,-8.921800,3077
835,835,48,1 4 1 2 2 1 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,86,1.791667,27,0.562500,-9.921800,3077
836,209,12,2 3 1 2 1 4 1 3 1 2 3 4,27,2.250000,4,0.333333,-7.980450,209
837,837,12,4 3 1 2 1 4 1 3 1 2 3 4,29,2.416667,4,0.333333,-9.980450,837
838,419,12,1 5 1 2 1 4 1 3 1 2 3 4,28,2.333333,5,0.416667,-8.980450,629
839,839,29,1 1 2 2 1 1 2 1 4 2 1 2 1 2 2 2 1 1 1 6 1 2 2 4 1 1 2 3 4,56,1.931034,13,0.448276,-10.036087,2693
840,105,12,2 1 1 1 3 4 1 3 1 2 3 4,26,2.166667,5,0.416667,-6.980450,269
841,841,12,2 1 1 3 6 2 1 3 1 2 3 4,29,2.416667,4,0.333333,-9.980450,1421
842,421,12,4 1 1 1 3 4 1 3 1 2 3 4,28,2.333333,5,0.416667,-8.980450,421
843,843,12,1 2 5 2 1 4 1 3 1 2 3 4,29,2.416667,4,0.333333,-9.980450,1265
844,211,12,1 3 1 1 3 4 1 3 1 2 3 4,27,2.250000,5,0.416667,-7.980450,317
845,845,12,3 3 1 1 3 4 1 3 1 2 3 4,29,2.416667,4,0.333333,-9.980450,845
846,423,9,1 1 2 1 2 4 1 1 10,23,2.555556,5,0.555556,-8.735337,1073
847,847,9,1 1 1 3 2 4 1 1 10,24,2.666667,5,0.555556,-9.735337,2861
