start,odd_start,compressed_length,exponent_word,exponent_sum,exponent_mean,exponent_one_count,exponent_one_ratio,net_log2_factor,max_odd_value
848,53,2,5 4,9,4.500000,0,0.000000,-5.830075,53
849,849,19,2 3 1 1 1 2 1 1 1 1 4 2 2 4 3 1 1 5 4,40,2.105263,9,0.473684,-9.885712,3077
850,425,19,2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,39,2.052632,10,0.526316,-8.885712,3077
851,851,19,1 3 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,40,2.105263,10,0.526316,-9.885712,3077
852,213,2,7 4,11,5.500000,0,0.000000,-7.830075,213
853,853,2,9 4,13,6.500000,0,0.000000,-9.830075,853
854,427,17,1 2 2 2 1 1 1 6 1 2 2 4 1 1 2 3 4,36,2.117647,7,0.411765,-9.055637,917
855,855,17,1 1 4 2 1 1 1 6 1 2 2 4 1 1 2 3 4,37,2.176471,8,0.470588,-10.055637,1925
856,107,36,1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,64,1.777778,20,0.555556,-6.941350,3077
857,857,7,2 1 4 5 2 3 4,21,3.000000,1,0.142857,-9.905262,965
858,429,36,3 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,66,1.833333,19,0.527778,-8.941350,3077
859,859,53,1 2 1 1 2 2 2 1 1 6 2 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,94,1.773585,29,0.547170,-9.996987,3077
860,215,36,1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,65,1.805556,21,0.583333,-7.941350,3077
861,861,36,3 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,67,1.861111,20,0.555556,-9.941350,3077
862,431,12,1 1 1 2 4 3 3 3 1 2 3 4,28,2.333333,4,0.333333,-8.980450,1457
863,863,12,1 1 1 1 6 3 3 3 1 2 3 4,29,2.416667,5,0.416667,-9.980450,4373
864,27,41,1 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,70,1.707317,24,0.585366,-5.016537,3077
865,865,53,2 2 1 1 2 1 1 3 1 1 3 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,94,1.773585,30,0.566038,-9.996987,3077
866,433,7,2 4 3 1 1 5 4,20,2.857143,2,0.285714,-8.905262,433
867,867,7,1 6 3 1 1 5 4,21,3.000000,3,0.428571,-9.905262,1301
868,217,7,2 1 5 1 1 5 4,19,2.714286,3,0.428571,-7.905262,245
869,869,7,4 1 5 1 1 5 4,21,3.000000,3,0.428571,-9.905262,869
870,435,7,1 3 5 1 1 5 4,20,2.857143,3,0.428571,-8.905262,653
871,871,65,1 1 2 1 1 1 1 1 2 1 1 1 1 1 2 4 2 1 2 1 4 3 3 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,113,1.738462,38,0.584615,-9.977437,63665
872,109,41,3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,72,1.756098,23,0.560976,-7.016537,3077
873,873,53,2 1 1 1 4 1 1 1 1 2 1 2 2 5 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,94,1.773585,30,0.566038,-9.996987,3077
874,437,41,5 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,74,1.804878,23,0.560976,-9.016537,3077
875,875,7,1 2 2 1 8 3 4,21,3.000000,2,0.285714,-9.905262,1313
876,219,17,1 2 1 1 3 2 3 1 2 1 4 1 3 1 2 3 4,35,2.058824,7,0.411765,-8.055637,557
877,877,17,3 2 1 1 3 2 3 1 2 1 4 1 3 1 2 3 4,37,2.176471,6,0.352941,-10.055637,877
878,439,17,1 1 3 1 3 2 3 1 2 1 4 1 3 1 2 3 4,36,2.117647,7,0.411765,-9.055637,989
879,879,53,1 1 1 2 1 3 4 1 2 2 1 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,94,1.773585,30,0.566038,-9.996987,3341
880,55,41,1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,71,1.731707,24,0.585366,-6.016537,3077
881,881,41,2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,75,1.829268,23,0.560976,-10.016537,3077
882,441,7,2 1 2 5 1 5 4,20,2.857143,2,0.285714,-8.905262,497
883,883,7,1 3 2 5 1 5 4,21,3.000000,2,0.285714,-9.905262,1325
884,221,41,3 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,73,1.780488,23,0.560976,-8.016537,3077
885,885,41,5 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,75,1.829268,23,0.560976,-10.016537,3077
886,443,17,1 2 1 3 2 1 3 1 1 3 4 1 3 1 2 3 4,36,2.117647,7,0.411765,-9.055637,749
887,887,17,1 1 3 3 2 1 3 1 1 3 4 1 3 1 2 3 4,37,2.176471,7,0.411765,-10.055637,1997
888,111,24,1 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,45,1.875000,14,0.583333,-6.960900,3077
889,889,53,2 1 2 1 1 1 2 1 1 1 2 1 3 1 1 7 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,94,1.773585,32,0.603774,-9.996987,7229
890,445,24,3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,47,1.958333,13,0.541667,-8.960900,3077
891,891,14,1 2 1 2 2 1 1 1 3 2 4 1 1 10,32,2.285714,7,0.500000,-9.810525,2861
892,223,24,1 1 1 1 3 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,46,1.916667,14,0.583333,-7.960900,3077
893,893,24,3 1 1 1 3 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,48,2.000000,13,0.541667,-9.960900,3077
894,447,34,1 1 1 1 1 2 1 1 3 2 1 1 1 3 3 1 1 1 1 1 1 1 2 2 7 3 2 2 4 1 1 2 3 4,63,1.852941,19,0.558824,-9.111275,13121
895,895,34,1 1 1 1 1 1 3 1 3 2 1 1 1 3 3 1 1 1 1 1 1 1 2 2 7 3 2 2 4 1 1 2 3 4,64,1.882353,19,0.558824,-10.111275,13121
896,7,5,1 1 2 3 4,11,2.200000,2,0.400000,-3.075187,17
897,897,22,2 2 2 1 2 1 2 2 2 1 1 1 6 1 2 2 4 1 1 2 3 4,45,2.045455,8,0.363636,-10.130825,917
898,449,41,2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,74,1.804878,23,0.560976,-9.016537,3077
899,899,41,1 4 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,75,1.829268,24,0.585366,-10.016537,3077
900,225,17,2 2 1 1 1 1 1 1 2 4 3 3 3 1 2 3 4,35,2.058824,7,0.411765,-8.055637,1457
901,901,17,4 2 1 1 1 1 1 1 2 4 3 3 3 1 2 3 4,37,2.176471,7,0.411765,-10.055637,1457
902,451,17,1 4 1 1 1 1 1 1 2 4 3 3 3 1 2 3 4,36,2.117647,8,0.470588,-9.055637,1457
903,903,41,1 1 2 5 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,75,1.829268,24,0.585366,-10.016537,3077
904,113,2,2 8,10,5.000000,0,0.000000,-6.830075,113
905,905,22,2 1 1 2 1 2 1 2 3 2 2 1 3 3 2 2 4 1 1 2 3 4,45,2.045455,7,0.318182,-10.130825,1937
906,453,2,4 8,12,6.000000,0,0.000000,-8.830075,453
907,907,17,1 2 3 1 1 1 1 1 1 6 3 3 3 1 2 3 4,37,2.176471,8,0.470588,-10.055637,4373
908,227,2,1 10,11,5.500000,1,0.500000,-7.830075,341
909,909,2,3 10,13,6.500000,0,0.000000,-9.830075,909
910,455,12,1 1 2 2 2 2 4 3 1 1 5 4,28,2.333333,4,0.333333,-8.980450,1025
911,911,12,1 1 1 4 2 2 4 3 1 1 5 4,29,2.416667,5,0.416667,-9.980450,3077
912,57,10,2 1 2 2 4 1 1 2 3 4,22,2.200000,3,0.300000,-6.150375,65
913,913,46,2 3 2 2 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,83,1.804348,23,0.500000,-10.091725,3077
914,457,46,2 1 1 4 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,82,1.782609,25,0.543478,-9.091725,3077
915,915,46,1 3 1 4 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,83,1.804348,25,0.543478,-10.091725,3077
916,229,10,4 1 2 2 4 1 1 2 3 4,24,2.400000,3,0.300000,-8.150375,229
917,917,10,6 1 2 2 4 1 1 2 3 4,26,2.600000,3,0.300000,-10.150375,917
918,459,46,1 2 4 2 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,82,1.782609,25,0.543478,-9.091725,3077
919,919,46,1 1 6 2 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,83,1.804348,26,0.565217,-10.091725,3077
920,115,10,1 3 2 2 4 1 1 2 3 4,23,2.300000,3,0.300000,-7.150375,173
921,921,46,2 1 3 4 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,83,1.804348,25,0.543478,-10.091725,3077
922,461,10,3 3 2 2 4 1 1 2 3 4,25,2.500000,2,0.200000,-9.150375,461
923,923,22,1 2 1 1 1 5 2 1 1 3 2 3 1 2 1 4 1 3 1 2 3 4,45,2.045455,10,0.454545,-10.130825,3509
924,231,46,1 1 2 1 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,81,1.760870,27,0.586957,-8.091725,3077
925,925,46,3 1 2 1 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,83,1.804348,26,0.565217,-10.091725,3077
926,463,46,1 1 1 3 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,82,1.782609,27,0.586957,-9.091725,3077
927,927,41,1 1 1 1 2 1 4 1 1 1 1 3 1 2 1 1 2 2 1 2 1 2 4 3 1 1 1 2 1 1 1 1 4 2 2 4 3 1 1 5 4,75,1.829268,23,0.560976,-10.016537,5285
928,29,5,3 1 2 3 4,13,2.600000,1,0.200000,-5.075187,29
929,929,46,2 2 1 2 3 3 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,83,1.804348,24,0.521739,-10.091725,3077
930,465,10,2 3 1 4 4 1 1 2 3 4,25,2.500000,3,0.300000,-9.150375,465
931,931,10,1 5 1 4 4 1 1 2 3 4,26,2.600000,4,0.400000,-10.150375,1397
932,233,29,2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,54,1.862069,16,0.551724,-8.036087,3077
933,933,29,4 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,56,1.931034,16,0.551724,-10.036087,3077
934,467,29,1 3 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,55,1.896552,16,0.551724,-9.036087,3077
935,935,46,1 1 2 1 2 2 5 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,83,1.804348,25,0.543478,-10.091725,3077
936,117,5,5 1 2 3 4,15,3.000000,1,0.200000,-7.075187,117
937,937,63,2 1 1 1 1 1 2 2 1 1 1 1 1 2 1 2 2 1 1 3 4 1 1 1 2 1 1 1 1 2 1 1 2 1 1 3 2 3 1 1 2 1 1 1 5 1 1 1 1 4 2 6 3 1 2 1 4 1 3 1 2 3 4,110,1.746032,37,0.587302,-10.147362,83501
938,469,5,7 1 2 3 4,17,3.400000,1,0.200000,-9.075187,469
939,939,29,1 2 2 2 1 3 1 1 1 3 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,56,1.931034,15,0.517241,-10.036087,3077
940,235,46,1 2 2 1 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,81,1.760870,26,0.565217,-8.091725,3077
941,941,46,3 2 2 1 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,83,1.804348,25,0.543478,-10.091725,3077
942,471,46,1 1 4 1 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,82,1.782609,27,0.586957,-9.091725,3077
943,943,10,1 1 1 2 10 1 1 2 3 4,26,2.600000,5,0.500000,-10.150375,3185
944,59,10,1 2 1 4 1 3 1 2 3 4,22,2.200000,4,0.400000,-6.150375,101
945,945,10,2 4 4 2 1 3 1 2 3 4,26,2.600000,2,0.200000,-10.150375,945
946,473,10,2 1 6 2 1 3 1 2 3 4,25,2.500000,3,0.300000,-9.150375,533
947,947,10,1 3 6 2 1 3 1 2 3 4,26,2.600000,3,0.300000,-10.150375,1421
948,237,10,3 2 1 4 1 3 1 2 3 4,24,2.400000,3,0.300000,-8.150375,237
949,949,10,5 2 1 4 1 3 1 2 3 4,26,2.600000,3,0.300000,-10.150375,949
950,475,7,1 2 1 1 5 2 8,20,2.857143,3,0.428571,-8.905262,1205
951,951,7,1 1 3 1 5 2 8,21,3.000000,3,0.428571,-9.905262,2141
952,119,10,1 1 3 4 1 3 1 2 3 4,23,2.300000,4,0.400000,-7.150375,269
953,953,7,2 1 2 4 1 1 10,21,3.000000,3,0.428571,-9.905262,1073
954,477,10,3 1 3 4 1 3 1 2 3 4,25,2.500000,3,0.300000,-9.150375,477
955,955,7,1 2 1 3 3 1 10,21,3.000000,3,0.428571,-9.905262,1613
956,239,17,1 1 1 2 1 1 1 1 4 2 2 4 3 1 1 5 4,35,2.058824,9,0.529412,-8.055637,3077
957,957,17,3 1 1 2 1 1 1 1 4 2 2 4 3 1 1 5 4,37,2.176471,8,0.470588,-10.055637,3077
958,479,17,1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,36,2.117647,9,0.529412,-9.055637,3077
959,959,46,1 1 1 1 1 2 1 2 1 1 2 3 5 3 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,83,1.804348,26,0.565217,-10.091725,13841
960,15,5,1 1 1 5 4,12,2.400000,3,0.600000,-4.075187,53
961,961,15,2 2 3 1 2 4 1 2 2 4 1 1 2 3 4,34,2.266667,4,0.266667,-10.225562,961
962,481,15,2 2 1 1 1 6 1 2 2 4 1 1 2 3 4,33,2.200000,6,0.400000,-9.225562,917
963,963,15,1 4 1 1 1 6 1 2 2 4 1 1 2 3 4,34,2.266667,7,0.466667,-10.225562,1445
964,241,5,2 5 2 3 4,16,3.200000,0,0.000000,-8.075187,241
965,965,5,4 5 2 3 4,18,3.600000,0,0.000000,-10.075187,965
966,483,5,1 7 2 3 4,17,3.400000,1,0.200000,-9.075187,725
967,967,51,1 1 2 2 2 1 1 6 2 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,91,1.784314,28,0.549020,-10.166912,3077
968,121,34,2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,61,1.794118,19,0.558824,-7.111275,3077
969,969,15,2 1 1 4 1 3 3 2 2 4 1 1 2 3 4,34,2.266667,5,0.333333,-10.225562,1637
970,485,34,4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,63,1.852941,19,0.558824,-9.111275,3077
971,971,10,1 2 4 3 3 3 1 2 3 4,26,2.600000,2,0.200000,-10.150375,1457
972,243,34,1 3 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,62,1.823529,19,0.558824,-8.111275,3077
973,973,34,3 3 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,64,1.882353,18,0.529412,-10.111275,3077
974,487,51,1 1 2 1 1 3 1 1 3 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,90,1.764706,30,0.588235,-9.166912,3077
975,975,51,1 1 1 3 1 3 1 1 3 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,91,1.784314,30,0.588235,-10.166912,3293
976,61,5,3 1 1 5 4,14,2.800000,2,0.400000,-6.075187,61
977,977,34,2 3 1 3 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,64,1.882353,18,0.529412,-10.111275,3077
978,489,15,2 1 1 1 2 1 5 1 4 4 1 1 2 3 4,33,2.200000,7,0.466667,-9.225562,1397
979,979,15,1 3 1 1 2 1 5 1 4 4 1 1 2 3 4,34,2.266667,7,0.466667,-10.225562,1469
980,245,5,5 1 1 5 4,16,3.200000,2,0.400000,-8.075187,245
981,981,5,7 1 1 5 4,18,3.600000,2,0.400000,-10.075187,981
982,491,51,1 2 2 1 1 1 1 2 1 2 2 5 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,90,1.764706,28,0.549020,-9.166912,3077
983,983,51,1 1 4 1 1 1 1 2 1 2 2 5 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,91,1.784314,29,0.568627,-10.166912,3077
984,123,15,1 2 1 2 3 1 2 1 4 1 3 1 2 3 4,31,2.066667,6,0.400000,-7.225562,209
985,985,5,2 1 8 3 4,18,3.600000,1,0.200000,-10.075187,1109
986,493,15,3 2 1 2 3 1 2 1 4 1 3 1 2 3 4,33,2.200000,5,0.333333,-9.225562,493
987,987,10,1 2 1 1 4 7 1 2 3 4,26,2.600000,4,0.400000,-10.150375,2501
988,247,15,1 1 3 2 3 1 2 1 4 1 3 1 2 3 4,32,2.133333,6,0.400000,-8.225562,557
989,989,15,3 1 3 2 3 1 2 1 4 1 3 1 2 3 4,34,2.266667,5,0.333333,-10.225562,989
990,495,34,1 1 1 2 1 1 2 1 1 2 2 1 2 1 2 4 3 1 1 1 2 1 1 1 1 4 2 2 4 3 1 1 5 4,63,1.852941,18,0.529412,-9.111275,4769
991,991,34,1 1 1 1 3 1 2 1 1 2 2 1 2 1 2 4 3 1 1 1 2 1 1 1 1 4 2 2 4 3 1 1 5 4,64,1.882353,18,0.529412,-10.111275,5021
992,31,39,1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,67,1.717949,23,0.589744,-5.186462,3077
993,993,32,2 2 1 1 1 2 2 1 1 2 1 4 2 1 2 1 2 2 2 1 1 1 6 1 2 2 4 1 1 2 3 4,61,1.906250,14,0.437500,-10.281200,2693
994,497,5,2 5 1 5 4,17,3.400000,1,0.200000,-9.075187,497
995,995,5,1 7 1 5 4,18,3.600000,2,0.400000,-10.075187,1493
996,249,15,2 1 2 1 3 1 1 3 4 1 3 1 2 3 4,32,2.133333,6,0.400000,-8.225562,317
997,997,15,4 1 2 1 3 1 1 3 4 1 3 1 2 3 4,34,2.266667,6,0.400000,-10.225562,997
998,499,15,1 3 2 1 3 1 1 3 4 1 3 1 2 3 4,33,2.200000,6,0.400000,-9.225562,749
999,999,15,1 1 2 1 1 7 2 1 4 1 3 1 2 3 4,34,2.266667,7,0.466667,-10.225562,3797
1000,125,39,3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,69,1.769231,22,0.564103,-7.186462,3077
